yr,date,st,mag,inj,fat,lat,lon,len,wid
1953,1953-04-23,OK,2,1,0,33.9,-94.83,1.0,200
1953,1953-04-23,OK,2,14,1,34.03,-94.57,0.8,17
1953,1953-04-24,AR,2,0,0,33.42,-94.0,1.0,100
1953,1953-04-24,MS,2,0,0,31.72,-91.07,96.7,30
1953,1953-04-27,CA,2,0,0,37.65,-121.0,0.1,10
1953,1953-04-28,TX,3,3,0,30.0,-97.17,0.5,200
1953,1953-04-28,TX,3,5,1,29.55,-98.53,4.9,200
1953,1953-04-28,TX,4,15,2,29.57,-98.7,1.0,1760
1953,1953-04-29,LA,2,0,0,32.48,-92.53,11.5,200
1953,1953-04-30,GA,2,3,0,32.33,-84.5,0.3,20
1953,1953-04-30,GA,4,300,18,32.6,-83.6,1.0,333
1953,1953-04-30,GA,2,3,1,32.78,-83.5,0.5,10
1953,1953-04-30,GA,3,2,1,32.7,-83.35,2.0,10
1953,1953-04-30,GA,2,0,0,32.63,-83.7,5.6,200
1953,1953-04-04,MS,2,0,0,30.85,-89.13,0.1,100
1953,1953-04-06,FL,2,0,0,30.17,-85.7,0.1,10
1953,1953-04-06,AL,3,12,0,33.32,-87.0,0.5,37
1953,1953-04-09,IL,2,3,0,40.12,-89.45,6.5,30
1953,1953-04-09,IL,3,22,3,40.18,-88.22,156.7,750
1953,1953-05-10,OK,2,0,0,36.98,-97.62,38.8,10
1953,1953-05-10,KS,3,0,0,38.35,-96.67,52.2,10
1953,1953-05-10,AR,2,0,0,35.27,-93.17,2.3,200
1953,1953-05-10,IA,4,0,0,40.87,-93.33,6.4,10
1953,1953-05-10,MN,2,0,0,45.42,-95.75,17.0,440
1953,1953-05-10,IA,4,3,0,43.07,-93.52,26.6,10
1953,1953-05-10,IA,2,0,0,41.88,-92.45,0.1,10
1953,1953-05-10,MN,2,3,6,43.75,-93.2,6.9,67
1953,1953-05-10,IA,4,24,2,43.45,-92.4,162.0,100
1953,1953-05-10,IA,3,0,0,42.95,-91.33,6.6,400
1953,1953-05-10,WI,2,27,4,44.83,-92.67,105.7,100
1953,1953-05-11,TX,4,159,13,31.53,-100.58,9.9,880
1953,1953-05-11,TX,5,597,114,31.55,-97.15,20.9,583
1953,1953-05-11,TX,2,0,0,31.32,-96.22,9.5,267
1953,1953-05-14,MS,2,1,0,33.6,-88.62,18.7,10
1953,1953-05-16,LA,2,3,0,30.4,-92.23,21.7,150
1953,1953-05-16,TX,3,8,1,31.23,-95.57,5.2,10
1953,1953-05-16,LA,2,0,0,31.98,-93.0,28.5,200
1953,1953-05-16,LA,2,2,0,32.3,-92.75,22.5,100
1953,1953-05-17,LA,3,17,0,32.47,-91.75,41.6,100
1953,1953-05-17,MI,2,0,0,41.78,-85.77,6.4,10
1953,1953-05-17,VA,2,0,0,37.2,-80.0,1.0,880
1953,1953-05-18,LA,2,1,0,30.75,-92.8,0.5,33
1953,1953-05-19,CA,2,0,0,39.75,-122.18,2.0,10
1953,1953-05-20,IA,3,0,1,42.15,-93.7,116.1,400
1953,1953-05-20,IA,3,7,0,41.98,-91.57,38.6,400
1953,1953-05-21,MI,4,68,2,42.92,-82.6,10.0,1760
1953,1953-05-24,MT,3,0,0,46.98,-104.18,9.3,400
1953,1953-05-27,KS,2,0,0,37.17,-101.3,0.1,10
1953,1953-05-28,WY,2,0,0,43.85,-104.32,38.2,433
1953,1953-05-29,KS,2,0,0,37.48,-99.92,0.1,10
1953,1953-05-29,SD,2,2,0,45.82,-100.82,0.5,33
1953,1953-05-29,ND,5,20,2,46.45,-100.67,14.8,600
1953,1953-05-29,ND,2,0,0,46.2,-97.13,0.1,10
1953,1953-05-29,SD,2,0,0,44.65,-97.62,1.9,10
1953,1953-05-29,ND,2,0,0,47.15,-96.93,3.6,100
1953,1953-05-30,ND,2,0,0,46.67,-98.68,5.4,10
1953,1953-05-30,PA,2,0,0,40.4,-79.2,1.9,10
1953,1953-05-01,AL,2,2,0,33.03,-86.75,1.5,100
1953,1953-05-01,AL,4,12,7,33.22,-85.93,12.1,440
1953,1953-05-01,AL,4,3,2,32.25,-88.38,0.1,100
1953,1953-05-02,TN,2,0,0,36.03,-84.07,0.8,100
1953,1953-05-02,TN,4,8,4,35.52,-84.78,4.2,33
1953,1953-05-02,VA,2,0,0,36.62,-77.63,2.0,100
1953,1953-05-04,MS,2,1,0,31.83,-89.43,1.5,200
1953,1953-05-04,MS,2,0,0,34.92,-88.52,8.8,20
1953,1953-05-04,MS,2,2,0,33.12,-88.57,9.6,100
1953,1953-05-09,KS,3,0,0,39.8,-97.9,13.5,10
1953,1953-05-09,NE,3,82,5,40.25,-97.57,46.9,880
1953,1953-05-09,NE,2,0,0,40.97,-99.47,1.5,10
1953,1953-06-12,WY,2,0,0,43.87,-105.27,2.0,33
1953,1953-06-13,OH,2,0,0,39.73,-84.63,0.1,10
1953,1953-06-13,ND,2,0,0,48.17,-103.38,0.1,10
1953,1953-06-14,SD,2,0,0,43.47,-101.5,27.7,440
1953,1953-06-15,SD,2,0,0,45.5,-97.98,7.6,10
1953,1953-06-17,CO,2,0,0,37.1,-106.1,1.0,1417
1953,1953-06-19,KS,2,0,0,38.6,-97.07,8.8,10
1953,1953-06-19,KS,2,0,0,39.6,-95.6,0.1,10
1953,1953-06-19,NE,2,1,0,42.22,-97.02,0.1,10
1953,1953-06-21,KS,2,3,0,37.75,-97.27,0.1,10
1953,1953-06-23,MT,2,0,0,47.23,-105.15,33.5,1320
1953,1953-06-27,ND,2,0,0,47.5,-97.08,0.1,10
1953,1953-06-27,IA,5,2,1,41.45,-94.7,0.1,100
1953,1953-06-27,IA,2,1,0,41.4,-92.6,7.8,100
1953,1953-06-02,NE,2,0,0,42.45,-102.2,80.0,10
1953,1953-06-02,NE,2,0,0,41.85,-101.52,15.0,10
1953,1953-06-02,SD,2,0,0,45.0,-101.23,5.9,10
1953,1953-06-05,MI,2,0,0,43.37,-83.87,5.6,10
1953,1953-06-05,NE,3,0,0,40.18,-101.67,9.8,10
1953,1953-06-05,OK,3,0,0,34.63,-97.17,16.9,10
1953,1953-06-05,OK,2,0,0,34.67,-96.75,0.1,10
1953,1953-06-07,KS,2,0,0,39.35,-99.85,0.1,10
1953,1953-06-07,NE,2,0,0,41.23,-99.27,6.6,100
1953,1953-06-07,NE,2,0,0,40.78,-98.17,6.6,10
1953,1953-06-07,NE,4,0,11,41.33,-99.13,15.0,440
1953,1953-06-07,NE,2,1,0,41.47,-98.63,20.1,10
1953,1953-06-07,NE,2,2,0,41.35,-97.07,6.9,10
1953,1953-06-07,NE,3,1,0,41.7,-98.02,8.0,250
1953,1953-06-07,NE,2,0,0,41.95,-97.67,16.6,10
1953,1953-06-07,NE,2,6,0,42.13,-97.6,31.0,10
1953,1953-06-07,IA,2,0,0,42.75,-96.6,11.3,200
1953,1953-06-07,NE,2,1,0,41.55,-96.25,4.1,10
1953,1953-06-07,IA,2,0,0,42.37,-95.48,49.2,833
1953,1953-06-07,IA,2,0,0,42.3,-94.3,49.0,200
1953,1953-06-07,IA,3,0,0,42.55,-94.7,30.7,200
1953,1953-06-07,IA,2,0,0,41.42,-93.92,116.0,200
1953,1953-06-08,MI,4,18,4,41.78,-83.57,5.4,200
1953,1953-06-08,OH,4,379,17,41.22,-83.9,118.0,100
1953,1953-06-08,MI,3,5,1,42.2,-84.0,11.3,70
1953,1953-06-08,MI,3,11,0,42.58,-83.7,9.1,200
1953,1953-06-08,MI,2,13,4,44.33,-83.63,16.6,833
1953,1953-06-08,MI,3,0,0,44.82,-83.47,1.8,100
1953,1953-06-08,MI,5,844,116,43.1,-83.85,18.9,833
1953,1953-06-08,MI,4,23,0,43.15,-83.18,33.8,833
1953,1953-06-09,MA,4,1228,94,42.47,-72.17,34.9,900
1953,1953-06-09,NH,3,5,0,42.97,-70.97,1.5,100
1953,1953-06-09,MA,3,17,0,42.17,-71.77,28.0,667
1953,1953-07-15,TX,2,0,0,31.9,-100.63,1.0,10
1953,1953-07-17,LA,2,2,0,29.95,-90.03,6.4,33
1953,1953-07-25,MN,2,1,0,44.17,-93.88,0.5,67
1953,1953-08-11,TX,2,0,0,33.93,-98.5,0.1,880
1953,1953-08-02,NE,2,0,0,40.08,-96.75,1.9,10
1953,1953-09-12,PA,2,0,0,40.67,-76.68,4.7,50
1954,1954-10-11,KS,3,0,0,38.93,-99.22,8.6,10
1954,1954-10-11,IN,3,0,2,39.45,-86.12,4.7,100
1954,1954-10-14,MI,2,0,0,43.18,-84.47,2.0,50
1954,1954-10-22,TX,2,0,0,30.92,-96.12,7.1,100
1954,1954-10-22,TX,3,25,0,28.15,-97.43,20.5,333
1954,1954-10-04,KS,2,0,0,37.68,-97.33,0.1,10
1954,1954-11-02,NC,2,0,0,34.37,-77.7,0.1,27
1954,1954-12-28,MS,3,25,0,31.63,-89.18,11.5,250
1954,1954-12-29,MS,2,9,0,32.9,-88.7,11.5,300
1954,1954-12-05,AL,3,7,0,32.68,-85.42,51.0,200
1954,1954-12-05,AL,3,26,0,33.78,-86.0,24.7,100
1954,1954-12-05,GA,2,2,0,31.38,-84.93,6.4,250
1954,1954-12-05,AL,2,35,1,31.93,-85.38,71.5,100
1954,1954-12-05,GA,2,7,0,32.3,-84.58,7.4,150
1954,1954-12-05,GA,2,0,0,34.08,-85.0,7.1,500
1954,1954-12-05,AL,2,0,0,32.45,-85.28,0.1,10
1954,1954-12-05,GA,2,0,0,31.83,-84.4,2.7,200
1954,1954-12-05,GA,2,0,0,31.23,-84.93,2.7,100
1954,1954-12-05,GA,2,40,1,33.7,-84.43,0.5,50
1954,1954-01-20,MS,2,2,0,33.3,-88.83,17.3,27
1954,1954-02-15,AR,3,24,0,35.48,-93.48,1.0,100
1954,1954-02-15,AR,2,0,0,34.1,-94.15,0.1,167
1954,1954-02-16,AR,3,4,1,35.52,-90.22,2.0,880
1954,1954-02-19,TX,2,2,0,32.22,-98.68,3.0,17
1954,1954-02-19,TX,2,7,0,30.32,-95.45,9.5,150
1954,1954-02-19,AR,2,1,0,34.18,-92.12,1.2,167
1954,1954-02-19,AR,2,0,0,35.22,-94.25,1.0,33
1954,1954-02-19,LA,2,4,1,30.9,-91.58,0.5,100
1954,1954-02-20,MS,2,10,0,31.28,-89.65,37.1,200
1954,1954-02-20,MS,2,10,0,32.43,-89.23,19.2,100
1954,1954-02-27,AR,2,0,0,34.52,-90.68,3.0,400
1954,1954-03-11,KS,2,0,0,39.45,-98.68,0.1,10
1954,1954-03-13,AL,3,20,2,32.33,-85.03,7.0,1480
1954,1954-03-13,GA,3,75,5,32.53,-84.37,49.5,300
1954,1954-03-18,KS,2,0,0,39.67,-95.52,0.1,10
1954,1954-03-18,KS,2,0,0,38.75,-96.12,0.1,10
1954,1954-03-18,KS,2,0,0,38.78,-95.55,0.1,10
1954,1954-03-19,IN,2,0,0,39.65,-85.13,0.1,10
1954,1954-03-24,OK,2,0,0,35.18,-98.55,4.3,77
1954,1954-03-24,OK,2,0,0,36.93,-97.1,2.7,200
1954,1954-03-24,KS,2,0,0,38.73,-95.05,0.1,10
1954,1954-03-24,KS,2,0,0,37.72,-95.52,22.2,880
1954,1954-03-24,OK,2,0,0,35.82,-95.68,1.0,10
1954,1954-03-24,OK,2,0,0,36.45,-95.15,5.6,50
1954,1954-03-24,AR,3,4,0,36.35,-94.28,20.6,400
1954,1954-03-24,MO,2,1,0,36.57,-94.52,26.1,50
1954,1954-03-24,MO,3,2,0,36.72,-93.67,1.0,300
1954,1954-03-25,MO,4,0,2,37.32,-92.23,12.1,100
1954,1954-03-25,MO,2,0,0,38.47,-90.75,3.0,60
1954,1954-03-25,MO,3,0,0,38.8,-90.8,21.6,20
1954,1954-03-28,IN,2,2,0,40.12,-85.68,1.5,53
1954,1954-03-29,AL,2,0,0,31.37,-85.28,2.5,100
1954,1954-03-31,GA,2,25,0,34.12,-83.23,17.5,200
1954,1954-04-10,AR,2,0,0,33.43,-92.17,13.9,100
1954,1954-04-10,KS,2,0,0,38.33,-95.52,0.1,10
1954,1954-04-15,TX,2,0,0,30.67,-93.85,1.3,200
1954,1954-04-15,WI,2,0,0,43.98,-89.18,5.9,33
1954,1954-04-15,MO,2,0,0,36.12,-90.15,1.0,50
1954,1954-04-16,AL,2,1,0,31.32,-85.82,17.3,100
1954,1954-04-16,FL,2,3,0,30.33,-85.67,2.0,10
1954,1954-04-17,PA,2,0,0,41.67,-75.65,2.0,10
1954,1954-04-20,NE,3,0,0,40.58,-100.13,5.9,1760
1954,1954-04-21,TX,2,0,0,31.03,-102.88,1.0,880
1954,1954-04-25,KS,2,0,0,38.62,-98.42,0.1,10
1954,1954-04-25,PA,2,0,0,39.83,-77.23,13.3,500
1954,1954-04-25,KS,2,0,0,39.05,-100.1,0.1,10
1954,1954-04-26,KS,2,0,0,38.07,-95.98,1.0,20
1954,1954-04-26,IA,2,0,0,43.05,-95.3,8.4,10
1954,1954-04-27,OH,2,1,0,40.22,-80.88,1.0,10
1954,1954-04-27,TX,2,0,0,31.73,-99.95,11.5,33
1954,1954-04-28,TN,2,4,0,35.18,-88.25,2.0,300
1954,1954-04-28,MS,2,2,0,34.37,-88.33,3.3,10
1954,1954-04-29,OK,2,0,0,35.8,-99.75,33.3,10
1954,1954-04-29,OK,2,2,0,35.93,-98.1,4.6,100
1954,1954-04-29,OK,2,0,0,35.5,-97.8,2.0,10
1954,1954-04-30,TX,3,6,0,30.42,-97.45,139.9,880
1954,1954-04-30,TX,2,2,0,30.1,-96.97,15.8,880
1954,1954-04-30,TX,2,0,0,30.63,-96.33,1.9,67
1954,1954-04-30,TX,2,25,0,31.07,-95.12,68.8,883
1954,1954-04-30,OK,3,12,0,34.0,-95.52,1.0,150
1954,1954-04-30,TX,3,1,0,32.92,-94.72,86.3,50
1954,1954-04-30,TX,3,2,0,33.4,-94.63,111.6,1760
1954,1954-04-30,AR,3,1,0,35.63,-94.4,40.7,440
1954,1954-04-30,LA,2,6,1,31.5,-93.6,16.7,100
1954,1954-04-30,MO,2,0,0,38.43,-92.83,3.6,400
1954,1954-04-30,IA,2,1,0,40.67,-91.5,85.2,200
1954,1954-04-30,AR,2,0,0,35.97,-91.27,38.8,100
1954,1954-04-30,MO,2,0,0,39.2,-92.33,89.6,100
1954,1954-04-30,LA,2,1,0,32.53,-92.15,1.0,67
1954,1954-04-30,IA,2,0,0,41.67,-92.0,65.8,200
1954,1954-04-30,IA,4,0,0,42.1,-91.75,80.4,200
1954,1954-04-30,IA,2,0,0,42.22,-91.2,16.6,50
1954,1954-04-30,IA,2,0,0,42.63,-91.63,1.0,200
1954,1954-04-05,MO,4,2,0,40.55,-95.38,6.3,900
1954,1954-04-05,IA,2,1,0,42.03,-94.53,5.1,880
1954,1954-04-05,IA,3,0,0,40.6,-95.23,5.2,667
1954,1954-04-05,IA,2,0,0,40.67,-94.88,11.5,333
1954,1954-04-05,KS,2,0,0,39.18,-96.92,10.4,10
1954,1954-04-06,IN,2,0,0,38.23,-86.85,3.3,10
1954,1954-04-07,WI,2,4,0,43.13,-90.38,6.4,400
1954,1954-04-07,WI,2,0,0,43.7,-88.53,1.9,33
1954,1954-04-07,IL,3,13,1,40.88,-88.42,42.6,400
1954,1954-04-07,MI,2,2,0,42.95,-83.83,0.1,33
1954,1954-05-10,CT,3,2,0,41.92,-72.47,0.3,33
1954,1954-05-10,CT,2,0,0,42.0,-72.88,0.8,17
1954,1954-05-17,NM,3,0,0,32.97,-103.37,0.1,10
1954,1954-05-23,IA,2,0,0,43.28,-92.8,0.1,50
1954,1954-05-23,IA,2,0,0,42.17,-91.67,0.1,100
1954,1954-05-24,OK,2,0,0,34.3,-96.7,0.1,10
1954,1954-05-25,OK,2,0,0,35.37,-95.27,0.1,10
1954,1954-05-26,KS,2,0,0,37.98,-101.77,0.5,100
1954,1954-05-27,SD,2,1,0,43.5,-98.1,1.0,137
1954,1954-05-27,SD,2,1,0,43.62,-97.78,2.3,100
1954,1954-05-27,SD,2,0,0,43.78,-97.55,9.0,90
1954,1954-05-27,MT,2,0,0,45.43,-105.38,0.1,23
1954,1954-05-27,IL,2,0,0,41.77,-88.33,7.9,200
1954,1954-05-27,IA,2,0,0,42.82,-96.08,2.3,200
1954,1954-05-28,MO,2,0,0,38.25,-93.13,1.0,100
1954,1954-05-28,MO,2,2,0,38.15,-92.87,6.8,100
1954,1954-05-29,TX,2,2,0,31.4,-102.6,0.1,33
1954,1954-05-30,NE,4,23,6,41.73,-97.73,29.9,400
1954,1954-05-31,MO,2,0,0,40.38,-95.42,21.0,440
1954,1954-05-31,IL,2,2,0,40.67,-88.1,24.2,400
1954,1954-05-31,KS,2,0,0,37.5,-95.52,48.6,210
1954,1954-05-31,KS,2,0,0,37.5,-95.52,48.6,210
1954,1954-05-31,MI,2,0,0,42.3,-86.2,9.3,10
1954,1954-05-31,MI,2,0,0,42.53,-85.77,0.3,110
1954,1954-05-31,KS,2,0,0,38.88,-94.72,2.0,10
1954,1954-05-31,IN,2,0,0,40.87,-86.03,0.1,10
1954,1954-05-01,TX,4,2,0,33.98,-99.72,68.6,440
1954,1954-05-01,OK,2,0,0,34.25,-99.1,0.1,10
1954,1954-05-01,OK,3,3,3,34.23,-98.62,12.3,10
1954,1954-05-01,OK,2,0,0,35.0,-98.48,11.6,300
1954,1954-05-01,OK,2,7,0,36.23,-96.92,7.8,10
1954,1954-05-01,OK,3,0,0,34.62,-98.0,6.2,100
1954,1954-05-01,OK,3,0,0,34.17,-98.25,8.0,300
1954,1954-05-01,OK,4,65,0,35.4,-97.37,59.2,10
1954,1954-05-01,OK,2,6,0,34.87,-96.58,39.2,10
1954,1954-05-01,KS,2,0,0,38.08,-98.0,0.3,300
1954,1954-05-01,OK,2,0,0,35.15,-96.68,19.7,100
1954,1954-05-01,KS,2,0,0,37.22,-95.67,5.6,33
1954,1954-05-01,KS,2,0,0,37.13,-95.23,5.1,10
1954,1954-05-01,OK,2,0,0,35.37,-96.5,5.7,220
1954,1954-05-01,OK,2,6,0,34.88,-95.87,37.2,10
1954,1954-05-01,TX,2,0,0,33.55,-98.15,1.3,67
1954,1954-05-02,TX,2,0,0,32.53,-94.95,0.1,20
1954,1954-05-02,AR,3,0,0,34.5,-91.55,0.4,50
1954,1954-05-02,TX,3,4,0,32.22,-95.67,0.1,10
1954,1954-05-03,TN,2,0,0,36.4,-89.07,3.6,300
1954,1954-06-10,FL,2,1,0,30.15,-82.95,2.0,10
1954,1954-06-10,KS,2,0,0,38.13,-101.27,0.1,10
1954,1954-06-10,KS,2,0,0,38.1,-100.3,7.0,150
1954,1954-06-10,PA,2,3,0,40.75,-80.25,7.3,10
1954,1954-06-10,SD,2,0,0,43.72,-99.18,1.0,30
1954,1954-06-12,IN,2,0,0,41.57,-86.18,0.1,10
1954,1954-06-12,PA,2,0,0,41.68,-78.18,0.2,67
1954,1954-06-13,AR,3,0,0,35.68,-90.1,2.5,833
1954,1954-06-13,ND,2,0,0,47.92,-101.67,0.1,10
1954,1954-06-13,TX,2,1,0,31.5,-103.5,25.0,133
1954,1954-06-15,WA,2,0,0,47.43,-117.38,0.5,100
1954,1954-06-16,NC,2,1,0,36.17,-79.8,6.1,100
1954,1954-06-17,IN,2,0,0,40.18,-85.37,0.1,10
1954,1954-06-17,NE,3,0,1,42.08,-97.05,23.6,163
1954,1954-06-18,SD,3,0,0,42.85,-97.88,10.6,10
1954,1954-06-18,SD,3,0,0,43.03,-97.5,0.1,30
1954,1954-06-18,SD,3,0,0,43.05,-97.32,12.8,33
1954,1954-06-18,SD,2,0,0,43.42,-97.27,2.7,10
1954,1954-06-18,WI,2,0,0,44.38,-91.03,10.2,900
1954,1954-06-19,SD,3,0,0,43.48,-96.72,0.1,43
1954,1954-06-19,IA,2,0,0,43.28,-96.3,2.3,880
1954,1954-06-20,WI,2,0,0,44.88,-89.62,6.1,67
1954,1954-06-20,WI,2,0,0,43.95,-88.3,0.5,33
1954,1954-06-25,MN,2,0,0,44.83,-92.92,2.7,1760
1954,1954-06-25,CA,2,0,0,34.63,-117.2,0.1,10
1954,1954-06-26,PA,2,4,0,40.25,-79.68,0.1,67
1954,1954-06-26,IN,2,0,0,39.52,-86.63,0.1,10
1954,1954-06-29,AR,2,0,0,36.05,-90.5,0.1,10
1954,1954-06-29,WI,2,0,0,44.62,-92.37,6.2,10
1954,1954-06-01,IN,2,0,0,40.7,-87.27,0.1,10
1954,1954-06-01,IN,2,0,0,41.25,-87.48,0.1,10
1954,1954-06-01,IN,2,0,0,41.23,-86.23,0.1,10
1954,1954-06-01,KY,2,0,0,37.28,-84.12,16.4,67
1954,1954-06-01,PA,2,3,0,41.3,-80.08,0.1,10
1954,1954-06-01,PA,2,0,0,40.92,-79.8,3.0,150
1954,1954-06-01,PA,2,0,0,41.23,-79.55,0.1,10
1954,1954-06-01,TX,2,0,0,30.9,-102.3,8.3,880
1954,1954-06-01,TX,3,14,1,34.02,-100.3,13.4,267
1954,1954-06-01,TX,2,0,0,33.63,-99.58,1.9,133
1954,1954-06-01,TX,3,4,1,33.95,-98.67,5.9,50
1954,1954-06-01,TX,3,3,0,34.1,-98.57,0.1,10
1954,1954-06-02,TX,2,8,1,33.4,-95.7,5.9,1000
1954,1954-06-03,MS,2,3,0,32.48,-89.17,7.6,300
1954,1954-06-06,NE,2,0,0,41.23,-103.65,19.9,10
1954,1954-06-09,IA,4,0,1,42.28,-94.72,9.9,440
1954,1954-07-12,TX,2,0,0,29.58,-98.33,1.0,33
1954,1954-07-18,TX,3,0,0,32.32,-94.52,0.8,880
1954,1954-07-20,IN,2,0,0,39.72,-86.4,0.1,10
1954,1954-07-21,IL,2,1,0,38.87,-89.22,26.1,200
1954,1954-07-22,KS,2,0,0,37.08,-95.18,11.2,440
1954,1954-07-23,OK,2,0,0,34.6,-96.33,0.3,440
1954,1954-07-23,OK,2,1,0,36.02,-96.9,0.2,100
1954,1954-07-29,SD,2,0,0,43.05,-98.33,4.1,10
1954,1954-07-30,NE,2,0,0,40.87,-97.62,1.5,880
1954,1954-07-30,WI,2,0,0,43.32,-89.58,25.2,100
1954,1954-07-01,DE,2,0,0,39.45,-75.73,1.0,50
1954,1954-07-06,ND,2,0,0,47.7,-99.87,2.0,880
1954,1954-07-06,TX,2,0,0,29.7,-96.9,4.5,50
1954,1954-07-07,ME,2,1,0,45.28,-67.2,7.6,10
1954,1954-08-11,ME,2,1,1,47.02,-68.02,1.0,27
1954,1954-08-15,MN,2,0,0,45.42,-95.5,7.9,10
1954,1954-08-15,WI,2,0,0,45.12,-92.58,3.0,100
1954,1954-08-16,LA,2,0,0,32.08,-93.83,4.5,100
1954,1954-08-17,NC,2,0,0,35.78,-79.55,2.1,110
1954,1954-08-18,NC,2,0,0,35.67,-81.2,5.4,50
1954,1954-08-24,MI,2,0,0,43.1,-83.85,1.3,17
1954,1954-08-26,MT,2,0,0,47.58,-105.6,20.9,880
1954,1954-08-29,AR,2,1,0,33.83,-94.12,8.4,33
1954,1954-08-01,IN,2,0,0,38.55,-86.47,0.1,10
1954,1954-08-01,SD,2,2,0,43.27,-99.47,14.2,10
1954,1954-08-02,KY,2,0,0,37.45,-85.33,15.1,10
1954,1954-08-05,KS,2,0,0,38.17,-97.12,19.6,10
1954,1954-08-05,KS,2,0,0,38.05,-97.95,0.1,10
1954,1954-08-08,KS,2,0,0,38.2,-96.97,10.8,50
1954,1954-09-18,FL,3,2,2,27.42,-80.33,0.1,10
1954,1954-09-19,PA,2,0,0,41.52,-76.67,12.8,50
1954,1954-09-19,NY,2,0,0,44.67,-74.72,0.1,10
1954,1954-09-19,PA,2,0,0,41.83,-76.18,1.0,50
1954,1954-09-20,NC,2,4,0,35.72,-77.9,0.5,100
1954,1954-09-20,OK,2,1,0,34.0,-96.38,4.5,10
1954,1954-09-22,FL,2,0,0,26.02,-80.15,0.1,33
1954,1954-09-29,OK,2,0,0,35.5,-97.58,0.1,100
1954,1954-09-30,OH,2,3,1,40.75,-81.15,0.1,50
1954,1954-09-30,PA,2,0,0,41.25,-80.47,0.1,10
1954,1954-09-07,OK,2,0,0,34.62,-96.58,4.5,200
1954,1954-09-09,KS,2,0,0,37.82,-97.47,0.1,10
1955,1955-10-16,NJ,2,0,0,40.3,-74.08,3.8,100
1955,1955-10-16,AL,2,0,0,31.32,-85.82,17.3,167
1955,1955-10-16,AL,2,5,0,31.32,-85.83,16.4,100
1955,1955-10-24,VT,2,0,0,43.37,-72.5,1.0,10
1955,1955-10-24,CT,2,0,0,41.5,-73.05,0.5,200
1955,1955-10-28,AR,2,0,0,33.53,-92.48,0.5,10
1955,1955-10-28,AR,3,1,0,33.8,-91.27,1.0,100
1955,1955-10-28,MS,2,1,0,34.2,-90.57,2.0,10
1955,1955-10-28,TN,2,0,0,35.05,-89.67,0.2,100
1955,1955-10-29,FL,2,0,0,27.4,-82.63,0.1,10
1955,1955-10-06,IL,2,0,0,39.27,-88.5,1.0,10
1955,1955-11-15,AR,3,4,1,35.48,-92.03,36.5,133
1955,1955-11-15,AR,2,0,0,35.03,-93.05,1.5,73
1955,1955-11-15,AR,3,0,0,35.43,-92.08,0.1,10
1955,1955-11-15,AR,3,9,0,35.9,-91.08,3.8,880
1955,1955-11-15,IN,3,9,0,37.97,-87.53,2.0,50
1955,1955-11-15,AR,2,1,0,36.05,-94.0,15.0,220
1955,1955-11-15,OH,3,8,0,40.1,-84.77,21.0,400
1955,1955-11-15,IN,2,2,0,39.77,-86.17,0.1,10
1955,1955-11-16,MO,2,2,0,36.67,-91.9,4.3,1000
1955,1955-11-16,IL,2,0,0,37.43,-89.27,4.5,150
1955,1955-11-02,AR,2,5,0,35.65,-92.83,29.9,67
1955,1955-12-03,IL,2,0,0,40.95,-88.95,32.0,10
1955,1955-12-04,SC,2,0,0,34.38,-79.6,0.8,100
1955,1955-02-28,OK,2,0,0,35.0,-95.85,2.0,10
1955,1955-02-01,TN,2,0,0,35.57,-86.43,9.4,1000
1955,1955-03-11,IN,2,0,0,40.3,-85.03,0.1,10
1955,1955-03-11,IN,2,2,0,40.2,-84.8,15.6,500
1955,1955-03-11,IN,2,3,0,39.67,-85.67,34.8,880
1955,1955-03-11,OH,2,0,0,40.88,-80.83,1.0,100
1955,1955-03-11,OH,2,1,0,40.28,-81.62,3.3,200
1955,1955-03-13,SC,2,10,2,33.85,-81.67,9.9,133
1955,1955-03-14,MO,3,1,0,39.65,-94.25,9.8,250
1955,1955-03-14,MO,2,0,0,39.3,-94.22,3.3,250
1955,1955-03-15,KY,2,9,0,37.25,-87.08,0.1,10
1955,1955-03-16,NC,2,1,1,35.6,-77.97,6.6,500
1955,1955-03-20,AR,2,0,0,35.28,-93.73,12.6,60
1955,1955-03-20,TX,2,0,0,32.08,-96.72,0.3,50
1955,1955-03-20,AR,2,1,0,35.72,-90.85,89.4,250
1955,1955-03-20,MO,3,17,0,36.75,-89.37,3.6,250
1955,1955-03-21,MS,2,0,0,34.27,-88.72,0.3,33
1955,1955-03-21,AL,2,1,0,34.7,-88.1,5.4,200
1955,1955-03-21,TX,2,0,0,31.17,-97.33,3.6,17
1955,1955-03-22,PA,3,0,1,39.97,-75.62,9.6,600
1955,1955-03-22,VT,2,0,0,43.0,-73.2,0.1,30
1955,1955-03-25,TN,2,0,0,36.02,-84.42,16.3,1760
1955,1955-03-31,TX,2,0,0,33.63,-97.17,1.1,10
1955,1955-03-01,IN,2,0,0,38.83,-86.48,1.5,300
1955,1955-03-01,OH,3,6,1,41.27,-80.67,2.5,40
1955,1955-03-04,KY,3,2,0,37.72,-84.45,8.9,10
1955,1955-03-04,TN,2,4,0,36.62,-86.6,3.8,1000
1955,1955-03-05,TN,2,0,0,36.0,-86.17,0.1,10
1955,1955-03-05,TN,2,6,0,36.47,-82.87,4.3,300
