h3,storms,max_wind,basin
837250fffffffff,4,35,WP
835c1afffffffff,4,40,EP
83712dfffffffff,4,105,EP
8346d6fffffffff,4,90,EP
8347a6fffffffff,4,45,EP
834845fffffffff,4,65,EP
83332afffffffff,4,95,WP
836033fffffffff,4,35,NI
83621cfffffffff,4,60,NI
8362a5fffffffff,4,60,NI
837a90fffffffff,4,48,NI
833a99fffffffff,4,125,NA
839a4afffffffff,4,43,SP
83be36fffffffff,4,50,SP
83b406fffffffff,4,63,SP
83b5a8fffffffff,4,45,SP
83aa93fffffffff,4,55,SI
83b4dbfffffffff,4,73,SP
83b4d8fffffffff,4,58,SP
83ba86fffffffff,4,68,SP
83a7a0fffffffff,4,30,SI
83b859fffffffff,4,35,SI
83b858fffffffff,4,32,SI
83ae6cfffffffff,4,65,SI
83ae2afffffffff,4,53,SI
83cb0bfffffffff,4,36,SI
83cb56fffffffff,4,35,SI
839d01fffffffff,4,45,SP
838c22fffffffff,4,33,SI
83ae18fffffffff,4,35,SI
83b56cfffffffff,4,40,SP
83d4f0fffffffff,4,30,SP
83ba1afffffffff,4,65,SP
83baadfffffffff,4,60,SP
83baa4fffffffff,4,45,SP
83b56dfffffffff,4,65,SP
838c0afffffffff,4,40,SI
8342e2fffffffff,4,110,NI
83162afffffffff,4,0,WP
83162efffffffff,4,0,WP
833150fffffffff,4,40,WP
833171fffffffff,4,0,WP
83500bfffffffff,4,35,EP
833581fffffffff,4,75,NA
833511fffffffff,4,55,NA
833502fffffffff,4,60,NA
833504fffffffff,4,45,NA
834459fffffffff,4,30,NA
8344c8fffffffff,4,30,NA
8344dbfffffffff,4,25,NA
832a8bfffffffff,4,30,NA
833012fffffffff,4,40,WP
831449fffffffff,4,0,WP
8346d0fffffffff,4,118,EP
835a16fffffffff,4,130,WP
835aadfffffffff,4,55,WP
835aa9fffffffff,4,50,WP
833306fffffffff,4,90,WP
833311fffffffff,4,73,WP
8333aafffffffff,4,70,WP
8326edfffffffff,4,20,NA
832653fffffffff,4,25,NA
8336cefffffffff,4,90,EP
833023fffffffff,4,40,WP
833129fffffffff,4,0,WP
835775fffffffff,4,75,NA
832b13fffffffff,4,50,NA
831b82fffffffff,4,50,NA
831a30fffffffff,4,90,NA
831a22fffffffff,4,65,NA
831a21fffffffff,4,65,NA
831a2cfffffffff,4,65,NA
831b53fffffffff,4,70,NA
831992fffffffff,4,65,NA
83859dfffffffff,4,33,SI
833d81fffffffff,4,25,NI
8342dafffffffff,4,35,NI
834c8dfffffffff,4,80,NA
836480fffffffff,4,25,NI
836096fffffffff,4,25,NI
836482fffffffff,4,0,NI
833cadfffffffff,4,30,NI
83460afffffffff,4,113,EP
834626fffffffff,4,70,EP
838c0efffffffff,4,35,SI
836632fffffffff,4,95,NA
836464fffffffff,4,35,NI
836466fffffffff,4,33,NI
836832fffffffff,4,55,WP
83aaccfffffffff,4,55,SI
83aae4fffffffff,4,50,SI
839d50fffffffff,4,30,SP
83b4d5fffffffff,4,75,SP
83b488fffffffff,4,55,SP
83c664fffffffff,4,40,SP
83a623fffffffff,4,45,SI
83ba13fffffffff,4,30,SP
83a755fffffffff,4,55,SI
83a773fffffffff,4,40,SI
83bd95fffffffff,4,40,SI
83bdb0fffffffff,4,55,SI
83bdb4fffffffff,4,55,SI
83cba5fffffffff,4,45,SI
83aa4afffffffff,4,90,SI
83aa8cfffffffff,4,20,SI
83cc8bfffffffff,4,37,SI
839d9cfffffffff,4,65,SP
83ae42fffffffff,4,91,SI
83ae5bfffffffff,4,65,SI
83b823fffffffff,4,25,SI
839ed3fffffffff,4,65,SP
835b1bfffffffff,4,18,WP
835a20fffffffff,4,20,WP
836e69fffffffff,4,40,EP
835125fffffffff,4,60,EP
83792efffffffff,4,75,EP
837154fffffffff,4,35,EP
835a0bfffffffff,4,65,WP
8342f4fffffffff,4,65,NI
832ecdfffffffff,4,30,WP
83180cfffffffff,4,55,NA
832e9afffffffff,4,0,WP
831795fffffffff,4,0,WP
834803fffffffff,4,53,EP
835b2cfffffffff,4,20,WP
835a25fffffffff,4,20,WP
833206fffffffff,4,40,WP
833232fffffffff,4,50,WP
83338dfffffffff,4,23,WP
833385fffffffff,4,45,WP
833384fffffffff,4,25,WP
837e8bfffffffff,4,20,WP
837669fffffffff,4,20,WP
83605afffffffff,4,53,NI
836342fffffffff,4,40,NI
836225fffffffff,4,65,NI
837ed1fffffffff,4,20,WP
835b64fffffffff,4,35,WP
835b74fffffffff,4,60,WP
839a5afffffffff,4,45,SP
839b90fffffffff,4,90,SP
83b4f4fffffffff,4,80,SP
83b59efffffffff,4,60,SP
83865afffffffff,4,30,SI
839a1afffffffff,4,50,SP
839aa8fffffffff,4,110,SP
83b470fffffffff,4,65,SP
83b842fffffffff,4,25,SI
83aa9efffffffff,4,55,SI
836463fffffffff,4,45,NI
839b91fffffffff,4,45,SP
83ccc2fffffffff,4,37,SI
83ccc6fffffffff,4,40,SI
83b400fffffffff,4,65,SP
83b586fffffffff,4,35,SP
83b41bfffffffff,4,90,SP
83ccdefffffffff,4,30,SI
839cc2fffffffff,4,30,SP
83845afffffffff,4,30,SI
839a5cfffffffff,4,25,SP
839a51fffffffff,4,50,SP
839aadfffffffff,4,50,SP
839e89fffffffff,4,40,SP
836418fffffffff,4,30,NI
83429afffffffff,4,65,NI
83316efffffffff,4,35,WP
836d51fffffffff,4,45,EP
836490fffffffff,4,28,WP
8318f2fffffffff,4,65,NA
8318dcfffffffff,4,48,NA
8318ddfffffffff,4,80,NA
832ef6fffffffff,4,50,WP
835a21fffffffff,4,20,WP
835a2cfffffffff,4,28,WP
836773fffffffff,4,90,NA
836709fffffffff,4,145,NA
835489fffffffff,4,33,NA
83548bfffffffff,4,35,NA
83549bfffffffff,4,38,NA
83566bfffffffff,4,35,NA
835ed0fffffffff,4,83,NA
835f8dfffffffff,4,50,NA
834694fffffffff,4,140,EP
8346b2fffffffff,4,110,EP
833303fffffffff,4,45,WP
83331cfffffffff,4,83,WP
8386e5fffffffff,4,35,SI
838652fffffffff,4,35,SI
837b01fffffffff,4,25,SI
837b2afffffffff,4,48,SI
8397b3fffffffff,4,99,SI
836020fffffffff,4,55,NI
83602efffffffff,4,65,NI
83600dfffffffff,4,83,NI
83608dfffffffff,4,30,NI
838c52fffffffff,4,25,SI
83bae1fffffffff,4,55,SP
83bb6efffffffff,4,45,SP
83bb64fffffffff,4,30,SP
83b59bfffffffff,4,45,SP
83b59cfffffffff,4,45,SP
83b583fffffffff,4,50,SP
83b5a3fffffffff,4,50,SP
83b532fffffffff,4,50,SP
83b503fffffffff,4,45,SP
83b518fffffffff,4,55,SP
83cc82fffffffff,4,45,SI
83cc86fffffffff,4,25,SI
83ba04fffffffff,4,50,SP
83ba22fffffffff,4,40,SP
83601afffffffff,4,35,NI
8350e5fffffffff,4,38,EP
8340b5fffffffff,4,20,WP
8340a3fffffffff,4,20,WP
832b04fffffffff,4,48,NA
831b9efffffffff,4,53,NA
83339bfffffffff,4,0,WP
833a5bfffffffff,4,55,NA
832aaafffffffff,4,30,NA
832aacfffffffff,4,63,NA
832b18fffffffff,4,53,NA
83478afffffffff,4,90,EP
83479dfffffffff,4,90,EP
834791fffffffff,4,90,EP
833333fffffffff,4,95,WP
8354abfffffffff,4,35,NA
8354aafffffffff,4,43,NA
8354a3fffffffff,4,40,NA
8348a0fffffffff,4,33,NA
831b4efffffffff,4,65,NA
835f91fffffffff,4,35,NA
835f8efffffffff,4,50,NA
835e65fffffffff,4,118,NA
83676efffffffff,4,65,NA
836754fffffffff,4,55,NA
836756fffffffff,4,60,NA
83679efffffffff,4,125,NA
836793fffffffff,4,120,NA
836d61fffffffff,4,55,NA
836d62fffffffff,4,53,EP
8364f6fffffffff,4,115,NI
833cd9fffffffff,4,55,NI
83a7a6fffffffff,4,45,SI
83ba64fffffffff,4,50,SP
83ba65fffffffff,4,55,SP
834658fffffffff,4,60,EP
834653fffffffff,4,43,EP
83aa72fffffffff,4,65,SI
83ae63fffffffff,4,35,SI
83ae45fffffffff,4,99,SI
83ae5dfffffffff,4,35,SI
83bf26fffffffff,4,60,SP
83a136fffffffff,4,45,SP
838915fffffffff,4,50,SP
837921fffffffff,4,30,EP
8342ccfffffffff,4,55,NI
8342eafffffffff,4,33,NI
831799fffffffff,4,0,WP
831b89fffffffff,4,75,NA
831a33fffffffff,4,45,NA
83162dfffffffff,4,0,WP
83175efffffffff,4,0,WP
835743fffffffff,4,40,NA
833a42fffffffff,4,55,NA
832ea9fffffffff,4,60,WP
835720fffffffff,4,53,NA
832ab5fffffffff,4,40,NA
832b81fffffffff,4,40,NA
838656fffffffff,4,25,SI
8348ecfffffffff,4,38,EP
835a72fffffffff,4,125,WP
835a46fffffffff,4,25,WP
83161cfffffffff,4,0,WP
83840afffffffff,4,35,SI
836433fffffffff,4,83,NI
836402fffffffff,4,88,NI
835a1afffffffff,4,70,WP
838410fffffffff,4,35,SI
83bdb5fffffffff,4,50,SI
83afa2fffffffff,4,60,SI
83af9afffffffff,4,55,SI
83af85fffffffff,4,50,SI
839a59fffffffff,4,30,SP
839ae1fffffffff,4,80,SP
839ae5fffffffff,4,123,SP
83bab5fffffffff,4,40,SP
838966fffffffff,4,70,SP
83b4a4fffffffff,4,35,SP
83b58afffffffff,4,55,SP
83aae1fffffffff,4,50,SI
83af1bfffffffff,4,78,SI
83ae21fffffffff,4,43,SI
8385b2fffffffff,4,50,SI
835e30fffffffff,4,45,NA
835f5afffffffff,4,50,NA
831670fffffffff,4,0,WP
837ccbfffffffff,4,30,NA
833a53fffffffff,4,140,NA
83498cfffffffff,4,35,NA
837134fffffffff,4,75,EP
835b96fffffffff,4,75,EP
835b91fffffffff,4,95,EP
835b9dfffffffff,4,105,WP
835e22fffffffff,4,35,NA
835f58fffffffff,4,45,NA
8342cdfffffffff,4,45,NI
833a95fffffffff,4,83,NA
831a18fffffffff,4,55,NA
831a1dfffffffff,4,65,NA
833a75fffffffff,4,90,NA
831aa1fffffffff,4,65,NA
83178efffffffff,4,0,WP
83715afffffffff,4,75,EP
83711bfffffffff,4,90,EP
83711afffffffff,4,90,EP
835b15fffffffff,4,23,WP
835b0efffffffff,4,28,WP
8360f5fffffffff,4,73,NI
83b5adfffffffff,4,55,SP
83aa5bfffffffff,4,54,SI
839c63fffffffff,4,48,SP
8394c2fffffffff,4,25,SI
83bc98fffffffff,4,90,SI
83bc84fffffffff,4,55,SI
83bca3fffffffff,4,50,SI
83bca0fffffffff,4,50,SI
83ae36fffffffff,4,80,SI
83c894fffffffff,4,45,SI
837694fffffffff,4,43,SP
837682fffffffff,4,32,SP
83bac4fffffffff,4,63,SP
83c634fffffffff,4,30,SP
833ceafffffffff,4,35,NI
833698fffffffff,4,68,EP
8347a9fffffffff,4,65,EP
8333a4fffffffff,4,28,EP
833215fffffffff,4,45,WP
831a2dfffffffff,4,55,NA
8318d2fffffffff,4,50,NA
83352cfffffffff,4,45,NA
833574fffffffff,4,65,NA
833daefffffffff,4,25,NI
8334b5fffffffff,4,75,NA
833430fffffffff,4,40,NA
833424fffffffff,4,50,NA
83161afffffffff,4,50,WP
839e9cfffffffff,4,43,SP
833392fffffffff,4,40,EP
83b542fffffffff,4,55,SP
838944fffffffff,4,103,SP
83892bfffffffff,4,95,SP
837f28fffffffff,4,25,SP
83beb5fffffffff,4,65,SP
83bea6fffffffff,4,63,SP
83bf9bfffffffff,4,60,SP
83bf99fffffffff,4,58,SP
83ba74fffffffff,4,30,SP
83ba1cfffffffff,4,55,SP
83b4d2fffffffff,4,45,SP
83711efffffffff,4,100,EP
835b11fffffffff,4,38,WP
835b1dfffffffff,4,30,WP
83bb32fffffffff,4,30,SP
83aa2afffffffff,4,55,SI
83ba24fffffffff,4,45,SP
83af1afffffffff,4,85,SI
83be82fffffffff,4,54,SP
83bb92fffffffff,4,65,SP
833cdbfffffffff,4,60,NI
836319fffffffff,4,110,NI
836d54fffffffff,4,53,EP
835088fffffffff,4,30,EP
83506bfffffffff,4,45,EP
8336c5fffffffff,4,83,EP
832e92fffffffff,4,0,WP
837182fffffffff,4,25,EP
833152fffffffff,4,35,WP
8317a5fffffffff,4,0,WP
831716fffffffff,4,0,WP
83315efffffffff,4,35,WP
835069fffffffff,4,45,EP
835056fffffffff,4,30,EP
835a99fffffffff,4,83,WP
833323fffffffff,4,85,WP
833a51fffffffff,4,110,NA
834291fffffffff,4,55,NI
833ccefffffffff,4,40,NI
835aa3fffffffff,4,115,WP
835ae3fffffffff,4,135,WP
834fb6fffffffff,4,85,WP
8369b0fffffffff,4,40,WP
836422fffffffff,4,55,NI
836102fffffffff,4,48,NI
836004fffffffff,4,43,NI
836435fffffffff,4,55,NI
835ca3fffffffff,4,35,EP
836156fffffffff,4,45,NI
836153fffffffff,4,45,NI
83bb9afffffffff,4,40,SP
837a9afffffffff,4,33,NI
83b48efffffffff,4,50,SP
8394f3fffffffff,4,25,SI
83a61dfffffffff,4,58,SI
83ae6efffffffff,4,45,SI
83ae62fffffffff,4,35,SI
839ab5fffffffff,4,55,SP
83baa9fffffffff,4,50,SP
83bb11fffffffff,4,50,SP
83d46bfffffffff,4,30,SP
83d468fffffffff,4,30,SP
83769bfffffffff,4,55,SP
83b55dfffffffff,4,41,SP
83b55cfffffffff,4,35,SP
83b551fffffffff,4,55,SP
83b556fffffffff,4,45,SP
837695fffffffff,4,84,SP
839ca2fffffffff,4,40,SP
839caefffffffff,4,35,SP
839cf2fffffffff,4,30,SP
835f59fffffffff,4,50,NA
83676afffffffff,4,40,NA
835d92fffffffff,4,78,EP
837120fffffffff,4,115,EP
834699fffffffff,4,100,EP
83469cfffffffff,4,113,EP
834682fffffffff,4,90,EP
831780fffffffff,4,0,WP
831781fffffffff,4,0,WP
8318e0fffffffff,4,65,NA
836d64fffffffff,4,40,NA
834526fffffffff,4,43,NA
834522fffffffff,4,30,NA
83225afffffffff,4,0,EP
837114fffffffff,4,60,EP
836152fffffffff,4,30,NI
83610bfffffffff,4,30,NI
836022fffffffff,4,30,NI
836360fffffffff,4,43,NI
836011fffffffff,4,28,NI
836510fffffffff,4,43,WP
839e8efffffffff,4,35,SP
83bb65fffffffff,4,55,SP
83aac4fffffffff,4,40,SI
83ba16fffffffff,4,50,SP
83ba32fffffffff,4,60,SP
8397a1fffffffff,4,35,SI
83cc92fffffffff,4,45,SI
83955bfffffffff,4,40,SI
833cc8fffffffff,4,45,NI
8342b1fffffffff,4,70,NI
8342b5fffffffff,4,90,NI
835da3fffffffff,4,103,EP
83465bfffffffff,4,55,EP
833002fffffffff,4,50,WP
835a9efffffffff,4,105,WP
835a9bfffffffff,4,100,WP
832360fffffffff,4,65,EP
8330a0fffffffff,4,50,WP
8344ddfffffffff,4,25,NA
832a16fffffffff,4,30,NA
835a55fffffffff,4,125,WP
834789fffffffff,4,35,EP
835ad3fffffffff,4,95,WP
835ad8fffffffff,4,90,WP
833aacfffffffff,4,63,NA
8362edfffffffff,4,35,NI
83621efffffffff,4,45,NI
8362acfffffffff,4,50,NI
83ca61fffffffff,4,53,SI
83ca45fffffffff,4,48,SI
83ca4efffffffff,4,50,SI
83a712fffffffff,4,45,SI
83b89afffffffff,4,35,SI
839422fffffffff,4,43,SI
839435fffffffff,4,40,SI
831ab6fffffffff,4,65,NA
831ab4fffffffff,4,50,NA
831b9bfffffffff,4,75,NA
832b2bfffffffff,4,93,NA
831b5dfffffffff,4,63,NA
83198afffffffff,4,53,NA
83264efffffffff,4,40,NA
83189cfffffffff,4,65,NA
8318e6fffffffff,4,73,NA
833284fffffffff,4,45,WP
831b8bfffffffff,4,98,NA
8364f2fffffffff,4,120,NI
833a4efffffffff,4,43,NA
8344cbfffffffff,4,40,NA
8356e3fffffffff,4,45,NA
83632cfffffffff,4,35,NI
835a13fffffffff,4,70,WP
835a18fffffffff,4,140,WP
835a5dfffffffff,4,68,WP
838782fffffffff,4,20,SI
83d44dfffffffff,4,55,SP
8394c6fffffffff,4,25,SI
83425bfffffffff,4,25,NI
832b25fffffffff,4,65,NA
832ab1fffffffff,4,35,NA
8333abfffffffff,4,60,WP
833395fffffffff,4,45,EP
830748fffffffff,4,55,NA
836344fffffffff,4,60,NI
836354fffffffff,4,35,NI
836309fffffffff,4,125,NI
83638efffffffff,4,80,NI
836398fffffffff,4,35,NI
837a96fffffffff,4,45,NI
833534fffffffff,4,55,NA
837b62fffffffff,4,80,SI
836980fffffffff,4,35,WP
836514fffffffff,4,40,WP
83658dfffffffff,4,65,WP
836411fffffffff,4,25,NI
8394d2fffffffff,4,35,SI
836530fffffffff,4,28,WP
836982fffffffff,4,30,WP
838c30fffffffff,4,45,SI
838c34fffffffff,4,55,SI
8376dbfffffffff,4,20,SP
83ba25fffffffff,4,58,SP
83d55bfffffffff,4,50,SP
83d42cfffffffff,4,50,SP
83bb43fffffffff,4,48,SP
83bca6fffffffff,4,53,SI
83ca00fffffffff,4,37,SI
83bf90fffffffff,4,40,SP
83ba75fffffffff,4,45,SP
838928fffffffff,4,98,SP
83baecfffffffff,4,91,SP
83bba4fffffffff,4,80,SP
836559fffffffff,4,35,NI
833db5fffffffff,4,25,NI
833170fffffffff,4,30,WP
832258fffffffff,4,50,EP
834016fffffffff,4,0,WP
83181bfffffffff,4,45,NA
83641afffffffff,4,50,NI
835cb1fffffffff,4,35,EP
83710efffffffff,4,38,EP
836369fffffffff,4,85,NI
836362fffffffff,4,45,NI
836202fffffffff,4,28,NI
836215fffffffff,4,40,NI
836389fffffffff,4,35,NI
837153fffffffff,4,55,EP
83ccdbfffffffff,4,45,SI
83aa08fffffffff,4,60,SI
83ccd3fffffffff,4,40,SI
8360eefffffffff,4,70,NI
8342c5fffffffff,4,60,NI
831830fffffffff,4,60,NA
836d20fffffffff,4,30,NA
831882fffffffff,4,60,NA
8360cbfffffffff,4,63,NI
83c608fffffffff,4,40,SP
83bd90fffffffff,4,50,SI
83b418fffffffff,4,50,SP
83b848fffffffff,4,35,SI
836d2cfffffffff,4,45,NA
8346defffffffff,4,115,EP
83469efffffffff,4,65,EP
834693fffffffff,4,65,EP
835a85fffffffff,4,123,WP
832aa0fffffffff,4,30,NA
836430fffffffff,4,30,NI
83d4a3fffffffff,4,50,SP
839703fffffffff,4,55,SI
83c760fffffffff,4,60,SP
83bbb3fffffffff,4,50,SP
837cc9fffffffff,4,30,NA
832ec1fffffffff,4,0,WP
832e8afffffffff,4,0,WP
835b99fffffffff,4,90,WP
83419efffffffff,4,28,WP
831a76fffffffff,4,60,NA
8330e5fffffffff,4,23,WP
832ec8fffffffff,4,0,WP
834cd3fffffffff,4,45,NA
831820fffffffff,4,53,NA
83cb08fffffffff,4,43,SI
83b54dfffffffff,4,45,SP
83729bfffffffff,4,25,SP
834f91fffffffff,4,115,WP
831aacfffffffff,4,70,NA
832260fffffffff,4,0,EP
832b0efffffffff,4,85,NA
837292fffffffff,4,25,SI
839465fffffffff,4,25,SI
839464fffffffff,4,30,SI
83680efffffffff,4,60,WP
83af9efffffffff,4,55,SI
83aae2fffffffff,4,40,SI
83aac0fffffffff,4,35,SI
83cc83fffffffff,4,30,SI
836355fffffffff,4,45,NI
8350d4fffffffff,4,30,EP
834189fffffffff,4,0,WP
831796fffffffff,4,0,WP
837b05fffffffff,4,60,SI
8397aefffffffff,4,30,SI
839785fffffffff,4,28,SI
83cbadfffffffff,4,45,SI
83aa0bfffffffff,4,60,SI
839a2cfffffffff,4,40,SP
833404fffffffff,4,100,NA
831936fffffffff,4,58,NA
836d22fffffffff,4,50,NA
8356f2fffffffff,4,50,NA
835722fffffffff,4,50,NA
835706fffffffff,4,40,NA
839cc5fffffffff,4,30,SP
83ca25fffffffff,4,35,SI
83aa5efffffffff,4,45,SI
832a83fffffffff,4,28,NA
831a74fffffffff,4,60,NA
835688fffffffff,4,55,NA
834cc4fffffffff,4,95,NA
830749fffffffff,4,60,NA
833aebfffffffff,4,115,NA
83166dfffffffff,4,0,EP
83cb09fffffffff,4,40,SI
839aa6fffffffff,4,55,SP
83cc9efffffffff,4,60,SI
839ccafffffffff,4,30,SP
832648fffffffff,4,30,NA
832661fffffffff,4,30,NA
832665fffffffff,4,30,NA
834590fffffffff,4,120,NA
834595fffffffff,4,119,NA
832b4dfffffffff,4,73,NA
8350f0fffffffff,4,35,EP
83266bfffffffff,4,30,NA
831a12fffffffff,4,63,NA
833501fffffffff,4,40,NA
83946dfffffffff,4,35,SI
839466fffffffff,4,25,SI
83cce6fffffffff,4,40,SI
8318a3fffffffff,4,55,NA
831985fffffffff,4,55,NA
8318a1fffffffff,4,40,NA
832246fffffffff,4,0,EP
834c9dfffffffff,4,75,NA
8342a2fffffffff,4,90,NI
837103fffffffff,4,40,EP
836726fffffffff,4,125,NA
836720fffffffff,4,70,NA
836854fffffffff,4,48,WP
83ae25fffffffff,4,40,SI
833432fffffffff,4,55,NA
8346c4fffffffff,4,105,EP
836384fffffffff,4,80,NI
836d34fffffffff,4,50,NA
83ba2cfffffffff,4,55,SP
832b89fffffffff,4,50,NA
83cb19fffffffff,4,35,SI
8349b1fffffffff,4,85,EP
833572fffffffff,4,43,NA
833418fffffffff,4,55,NA
833931fffffffff,4,50,NA
83aadbfffffffff,4,40,SI
831b91fffffffff,4,60,NA
8350f4fffffffff,4,45,EP
835d04fffffffff,4,80,EP
831496fffffffff,4,0,WP
837b04fffffffff,4,58,SI
83575dfffffffff,4,35,NA
836d46fffffffff,4,53,EP
839722fffffffff,4,45,SI
8397adfffffffff,4,25,SI
83bf8cfffffffff,3,58,SP
83bf18fffffffff,3,60,SP
83b84cfffffffff,3,27,SI
83b86afffffffff,3,30,SI
83ca0afffffffff,3,35,SI
83ca4afffffffff,3,40,SI
83ae31fffffffff,3,58,SI
83ae16fffffffff,3,63,SI
83aea3fffffffff,3,50,SI
83ae8cfffffffff,3,45,SI
83aea6fffffffff,3,28,SI
83a749fffffffff,3,45,SI
83ae4afffffffff,3,25,SI
83a7b6fffffffff,3,30,SI
83b8ebfffffffff,3,33,SI
83b8eafffffffff,3,35,SI
83b8c5fffffffff,3,40,SI
83b8c4fffffffff,3,25,SI
83ca64fffffffff,3,45,SI
83bf8efffffffff,3,50,SP
83bfa3fffffffff,3,55,SP
83bb58fffffffff,3,43,SP
83bb1dfffffffff,3,48,SP
83d44cfffffffff,3,50,SP
83d46afffffffff,3,50,SP
83d463fffffffff,3,50,SP
83ae64fffffffff,3,110,SI
83ae71fffffffff,3,95,SI
837e93fffffffff,3,20,EP
8371b3fffffffff,3,43,EP
8371b0fffffffff,3,35,EP
835b16fffffffff,3,43,WP
835bacfffffffff,3,48,WP
835ba8fffffffff,3,50,WP
835ab1fffffffff,3,45,WP
8346b4fffffffff,3,85,EP
8346a4fffffffff,3,65,EP
83479bfffffffff,3,35,EP
835a80fffffffff,3,85,WP
836eaafffffffff,3,40,EP
831605fffffffff,3,0,WP
831600fffffffff,3,0,WP
831603fffffffff,3,0,WP
835701fffffffff,3,40,NA
835704fffffffff,3,40,NA
835731fffffffff,3,40,NA
83349afffffffff,3,60,NA
833486fffffffff,3,65,NA
833a6bfffffffff,3,85,NA
831aadfffffffff,3,68,NA
832ed8fffffffff,3,0,WP
83148bfffffffff,3,0,WP
8314abfffffffff,3,0,WP
8314a9fffffffff,3,0,WP
8314c5fffffffff,3,0,WP
8314cefffffffff,3,0,WP
8314c8fffffffff,3,0,WP
83144efffffffff,3,0,WP
835754fffffffff,3,40,NA
835709fffffffff,3,40,NA
835708fffffffff,3,40,NA
83489cfffffffff,3,40,NA
831b6bfffffffff,3,50,NA
834669fffffffff,3,30,EP
833429fffffffff,3,33,NA
833423fffffffff,3,98,NA
833421fffffffff,3,95,NA
83348dfffffffff,3,90,NA
836118fffffffff,3,55,NI
836028fffffffff,3,25,NI
836072fffffffff,3,90,NI
838ce2fffffffff,3,20,SI
838ce0fffffffff,3,25,SI
838ce3fffffffff,3,25,SI
837e9cfffffffff,3,20,WP
837ef2fffffffff,3,25,WP
837ec3fffffffff,3,20,WP
8333a2fffffffff,3,18,EP
83a331fffffffff,3,43,SI
83a041fffffffff,3,40,SP
83a00dfffffffff,3,76,SP
83a02bfffffffff,3,71,SP
83a158fffffffff,3,73,SP
8395a6fffffffff,3,20,SI
83a62efffffffff,3,70,SI
839b1efffffffff,3,40,SP
83bed3fffffffff,3,30,SP
83b8d3fffffffff,3,30,SI
83b8defffffffff,3,30,SI
839ba0fffffffff,3,90,SP
83b50bfffffffff,3,40,SP
83b50efffffffff,3,0,SP
83b501fffffffff,3,50,SP
83baa2fffffffff,3,40,SP
83b8e0fffffffff,3,25,SI
83bfb0fffffffff,3,45,SP
837f11fffffffff,3,35,SP
837f10fffffffff,3,30,SP
83b40cfffffffff,3,55,SP
83b494fffffffff,3,50,SP
83a149fffffffff,3,65,SP
83a14dfffffffff,3,45,SP
83a145fffffffff,3,55,SP
83a162fffffffff,3,90,SP
835adcfffffffff,3,80,WP
8333a0fffffffff,3,60,WP
838963fffffffff,3,50,SP
838962fffffffff,3,63,SP
83af8dfffffffff,3,65,SI
83ae13fffffffff,3,73,SI
83ae1efffffffff,3,58,SI
83a709fffffffff,3,30,SI
83a746fffffffff,3,25,SI
83c896fffffffff,3,50,SI
834033fffffffff,3,0,WP
8330b1fffffffff,3,30,WP
8314d2fffffffff,3,0,WP
8314aafffffffff,3,0,WP
83162bfffffffff,3,0,WP
8314d8fffffffff,3,0,WP
8314ddfffffffff,3,0,WP
8314edfffffffff,3,0,WP
83145efffffffff,3,0,WP
8335a6fffffffff,3,63,NA
833525fffffffff,3,45,NA
8318d0fffffffff,3,60,NA
8318ccfffffffff,3,45,NA
831789fffffffff,3,0,WP
8356d4fffffffff,3,30,NA
83568afffffffff,3,58,NA
83659dfffffffff,3,28,WP
8364a6fffffffff,3,25,WP
8386e4fffffffff,3,30,SI
836006fffffffff,3,40,NI
83359bfffffffff,3,50,NA
838cc9fffffffff,3,20,SI
83bfaefffffffff,3,55,SP
83bfa1fffffffff,3,45,SP
83bf34fffffffff,3,40,SP
83a626fffffffff,3,65,SI
83a700fffffffff,3,35,SI
83a704fffffffff,3,35,SI
83a722fffffffff,3,35,SI
83a726fffffffff,3,20,SI
83c994fffffffff,3,35,SI
83ba30fffffffff,3,45,SP
83bb85fffffffff,3,40,SP
83d4ebfffffffff,3,45,SP
83d4c0fffffffff,3,55,SP
83d4c2fffffffff,3,35,SP
83b525fffffffff,3,60,SP
83b540fffffffff,3,35,SP
83b529fffffffff,3,40,SP
83bba6fffffffff,3,50,SP
83d442fffffffff,3,50,SP
83d4ecfffffffff,3,40,SP
83d4e8fffffffff,3,35,SP
83d4cdfffffffff,3,35,SP
83648cfffffffff,3,70,NI
836481fffffffff,3,55,NI
837b32fffffffff,3,25,SI
837b14fffffffff,3,28,SI
837930fffffffff,3,115,EP
8340a2fffffffff,3,20,WP
833ce6fffffffff,3,30,NI
833164fffffffff,3,28,WP
831493fffffffff,3,0,WP
83149dfffffffff,3,0,WP
8314f2fffffffff,3,0,WP
83144bfffffffff,3,0,WP
831458fffffffff,3,0,WP
8317a2fffffffff,3,0,WP
8336d8fffffffff,3,55,EP
8336c3fffffffff,3,40,EP
8336c4fffffffff,3,30,EP
835ac6fffffffff,3,35,WP
832204fffffffff,3,0,EP
831b49fffffffff,3,80,NA
8318b3fffffffff,3,50,NA
83509bfffffffff,3,33,EP
836d29fffffffff,3,35,EP
8360a2fffffffff,3,25,NI
83636afffffffff,3,45,NI
8342c8fffffffff,3,35,NI
835b06fffffffff,3,30,WP
83890dfffffffff,3,60,SP
83b4acfffffffff,3,43,SP
83b58efffffffff,3,45,SP
83b5b1fffffffff,3,45,SP
83aaf2fffffffff,3,36,SI
83b8c1fffffffff,3,35,SI
83a035fffffffff,3,62,SP
83a034fffffffff,3,61,SP
